"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","0","330","2203434659840","14417920","3096576","11136",,,,,,,,,,"Process",,,"8",,,,,"6196",".",,,,"11136","11136","3096576","3096576","135800","135800","3661824","3661824","14954496","14954496","2203439902720","121679872",,,"3096576","3096576",,"0",,"System.Diagnostics.ProcessThreadCollection","330","2203434659840","116436992","False",,,,"14417920","14417920",,,,,,"svchost","0","","True",,
"svchost","1","261","2203531399168","27283456","4427776","14560","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc",,"Microsoft Corporation","1.375","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5128","8",,"False","2026/5/3 10:22:19",,"6924",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14560","14560","4427776","4427776","328504","328504","6438912","6438912","35954688","35954688","2203553751040","235528192","True","Normal","4427776","4427776","255","1",,"System.Diagnostics.ProcessThreadCollection","261","2203531399168","213176320","False",,,,"27283456","27283456",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.6250000","00:00:01.3750000","00:00:00.7500000","svchost","0","","True",,
"svchost","0","210","2203497414656","19771392","5607424","11416",,,,,,,,,,"Process",,,"8",,,,,"6984",".",,,,"11416","11416","5607424","5607424","232352","232352","14929920","14929920","36950016","36950016","2203517534208","199311360",,,"5607424","5607424",,"0",,"System.Diagnostics.ProcessThreadCollection","210","2203497414656","179191808","False",,,,"19771392","19771392",,,,,,"svchost","0","","True",,
"svchost","0","152","2203430612992","11280384","2183168","42336",,,,,,,,,,"Process",,,"8",,,,,"7720",".",,,,"42336","42336","2183168","2183168","125752","125752","2527232","2527232","12427264","12427264","2203433762816","115539968",,,"2183168","2183168",,"0",,"System.Diagnostics.ProcessThreadCollection","152","2203430612992","112390144","False",,,,"11280384","11280384",,,,,,"svchost","0","","True",,
"svchost","0","309","2203489308672","34877440","5001216","16976",,,,,,,,,,"Process",,,"8",,,,,"7728",".",,,,"16976","16976","5001216","5001216","248392","248392","6254592","6254592","35577856","35577856","2203493425152","175202304",,,"5001216","5001216",,"0",,"System.Diagnostics.ProcessThreadCollection","309","2203489308672","171085824","False",,,,"34877440","34877440",,,,,,"svchost","0","","True",,
"svchost","0","215","2203432685568","12664832","2289664","12984",,,,,,,,,,"Process",,,"8",,,,,"8520",".",,,,"12984","12984","2289664","2289664","130256","130256","2408448","2408448","13660160","13660160","2203433209856","114987008",,,"2289664","2289664",,"0",,"System.Diagnostics.ProcessThreadCollection","215","2203432685568","114462720","False",,,,"12664832","12664832",,,,,,"svchost","0","","True",,
"svchost","0","191","2203730862080","17215488","7208960","14968",,,,,,,,,,"Process",,,"8",,,,,"10396",".",,,,"14968","14968","7208960","7208960","163608","163608","7499776","7499776","17260544","17260544","2203733835776","415612928",,,"7208960","7208960",,"0",,"System.Diagnostics.ProcessThreadCollection","191","2203730862080","412639232","False",,,,"17215488","17215488",,,,,,"svchost","0","","True",,
"svchost","0","205","2203436343296","15589376","3436544","11744",,,,,,,,,,"Process",,,"8",,,,,"10728",".",,,,"11744","11744","3436544","3436544","130104","130104","3821568","3821568","17166336","17166336","2203440013312","121790464",,,"3436544","3436544",,"0",,"System.Diagnostics.ProcessThreadCollection","205","2203436343296","118120448","False",,,,"15589376","15589376",,,,,,"svchost","0","","True",,
"svchost","1","251","2203475464192","19488768","3534848","12920","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup",,"Microsoft Corporation","0.4375","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4936","8",,"False","2026/5/3 10:24:12",,"11156",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12920","12920","3534848","3534848","224472","224472","3899392","3899392","20426752","20426752","2203478913024","160690176","True","Normal","3534848","3534848","255","1",,"System.Diagnostics.ProcessThreadCollection","251","2203475464192","157241344","False",,,,"19488768","19488768",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2812500","00:00:00.4375000","00:00:00.1562500","svchost","0","","True",,
"svchost","0","217","2203450597376","17539072","3579904","11680",,,,,,,,,,"Process",,,"8",,,,,"11216",".",,,,"11680","11680","3579904","3579904","158784","158784","8704000","8704000","24633344","24633344","2203460595712","142372864",,,"3579904","3579904",,"0",,"System.Diagnostics.ProcessThreadCollection","217","2203450597376","132374528","False",,,,"17539072","17539072",,,,,,"svchost","0","","True",,
"svchost","0","170","2203423461376","11829248","1994752","8504",,,,,,,,,,"Process",,,"8",,,,,"11816",".",,,,"8504","8504","1994752","1994752","108840","108840","2269184","2269184","11878400","11878400","2203426082816","107859968",,,"1994752","1994752",,"0",,"System.Diagnostics.ProcessThreadCollection","170","2203423461376","105238528","False",,,,"11829248","11829248",,,,,,"svchost","0","","True",,
"System","0","3491","13070336","339968","184320","136",,,,,,,,,,"Process",,,"8",,,,,"4",".",,,,"136","136","184320","184320","0","0","405504","405504","109916160","109916160","2203331293184","13070336",,,"184320","184320",,"0",,"System.Diagnostics.ProcessThreadCollection","3491","13070336","13070336","False",,,,"339968","339968",,,,,,"System","0","","True",,
"SystemSettings","1","1211","2207402622976","5173248","65986560","61088","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel",,"Microsoft Corporation","0.921875","10.0.26100.2454 (WinBuild.160101.0800)","10.0.26100.2454","Settings","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3876","8",,"False","2026/5/3 10:28:51",,"3980",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","61088","61088","65986560","65986560","1823472","1823472","72650752","72650752","187498496","187498496","2207444566016","-168624128","True","Normal","65986560","65986560","255","1",,"System.Diagnostics.ProcessThreadCollection","1211","2207402622976","-210567168","False",,,,"5173248","5173248",,"System.Diagnostics.ProcessModule (SystemSettings.exe)","00:00:00.5312500","00:00:00.9218750","00:00:00.3906250","SystemSettings","263312","Settings","False",,
"taskhostw","1","346","2203553927168","27512832","5042176","18072",,,,,"1.015625",,,,,"Process",,,"8",,"False","2026/5/3 17:24:24",,"3220",".",,,,"18072","18072","5042176","5042176","379528","379528","7557120","7557120","34652160","34652160","2203558965248","240742400",,,"5042176","5042176",,"1",,"System.Diagnostics.ProcessThreadCollection","346","2203553927168","235704320","False",,,,"27512832","27512832",,,"00:00:00.7187500","00:00:01.0156250","00:00:00.2968750","taskhostw","0","","True",,
"taskhostw","1","305","2203649978368","24748032","6643712","31512","C:\WINDOWS\system32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}",,"Microsoft Corporation","2.578125","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Tasks","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4444","8",,"False","2026/5/3 10:22:12",,"4612",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","31512","31512","6643712","6643712","291528","291528","7831552","7831552","25825280","25825280","2203654004736","335781888","True","Normal","6643712","6643712","255","1",,"System.Diagnostics.ProcessThreadCollection","305","2203649978368","331755520","False",,,,"24748032","24748032",,"System.Diagnostics.ProcessModule (taskhostw.exe)","00:00:01.1875000","00:00:02.5781250","00:00:01.3906250","taskhostw","0","","True",,
"TextInputHost","1","949","2203901898752","96305152","23982080","33984","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXk0k6mrh4r2q0ct33a9wgbez0x7v9cz5y.mca",,"Microsoft Corporation","13.515625","2124.30308.0.0","2124.30308.0.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","944","13",,"False","2026/5/3 10:22:27",,"9176",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","33984","33984","23982080","23982080","1046072","1046072","26701824","26701824","105336832","105336832","2203924439040","606216192","True","High","23982080","23982080","255","1",,"System.Diagnostics.ProcessThreadCollection","949","2203901898752","583675904","False",,,,"96305152","96305152",,"System.Diagnostics.ProcessModule (TextInputHost.exe)","00:00:06.6093750","00:00:13.5156250","00:00:06.9062500","TextInputHost","262298","Windows Input Experience","True",,
"WebViewHost","1","1020","2255459549184","104394752","26886144","47448","C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_19.2505.37051.0_arm64__8wekyb3d8bbwe\WebViewHost.exe","""C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_19.2505.37051.0_arm64__8wekyb3d8bbwe\WebViewHost.exe"" autostart","System.Diagnostics.Process (sihost)","Microsoft Corporation","974.234375","19.2505.37051.0","19.2505.37051.0","Microsoft 365 Copilot App","Microsoft 365 Copilot","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2396","8",,"False","2026/5/3 10:22:27",,"9140",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","47448","47448","26886144","26886144","957864","957864","28356608","28356608","111570944","111570944","2255478734848","620904448","True","Normal","26886144","26886144","255","1",,"System.Diagnostics.ProcessThreadCollection","1020","2255459549184","601718784","False",,,,"104394752","104394752",,"System.Diagnostics.ProcessModule (WebViewHost.exe)","00:09:03.4062500","00:16:14.2343750","00:07:10.8281250","WebViewHost","0","","True",,
"WindowsTerminal","1","610","2203896528896","132415488","19881984","30184","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_arm64__8wekyb3d8bbwe\WindowsTerminal.exe","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_arm64__8wekyb3d8bbwe\WindowsTerminal.exe"" -Embedding",,"Microsoft Corporation","1.90625","1.22.2504.24001","1.22.250424001","WindowsTerminal.exe","Windows Terminal","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4760","8",,"False","2026/5/3 21:34:54",,"11368",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","30184","30184","19881984","19881984","1028872","1028872","20983808","20983808","133951488","133951488","2203908206592","589983744","True","Normal","19881984","19881984","255","1",,"System.Diagnostics.ProcessThreadCollection","610","2203896528896","578306048","False",,,,"132415488","132415488",,"System.Diagnostics.ProcessModule (WindowsTerminal.exe)","00:00:01.1093750","00:00:01.9062500","00:00:00.7968750","WindowsTerminal","1180746","Windows PowerShell","True",,
"wininit","0","138","2203417030656","9629696","1712128","10928",,,,,,,,,,"Process",,,"13",,,,,"800",".",,,,"10928","10928","1712128","1712128","104368","104368","2297856","2297856","10162176","10162176","2203428425728","110202880",,,"1712128","1712128",,"0",,"System.Diagnostics.ProcessThreadCollection","138","2203417030656","98807808","False",,,,"9629696","9629696",,,,,,"wininit","0","","True",,
"winlogon","1","291","2203500912640","16289792","3416064","13128",,,,,,,,,,"Process",,,"13",,,,,"900",".",,,,"13128","13128","3416064","3416064","210288","210288","12402688","12402688","50278400","50278400","2203536715776","218492928",,,"3416064","3416064",,"1",,"System.Diagnostics.ProcessThreadCollection","291","2203500912640","182689792","False",,,,"16289792","16289792",,,,,,"winlogon","0","","True",,
"WUDFHost","0","253","2203452051456","10244096","2236416","11072",,,,,,,,,,"Process",,,"8",,,,,"600",".",,,,"11072","11072","2236416","2236416","134104","134104","3330048","3330048","11382784","11382784","2203453100032","134877184",,,"2236416","2236416",,"0",,"System.Diagnostics.ProcessThreadCollection","253","2203452051456","133828608","False",,,,"10244096","10244096",,,,,,"WUDFHost","0","","True",,
"XtaCache","0","1028","2203772891136","8847360","6733824","69360",,,,,,,,,,"Process",,,"8",,,,,"2020",".",,,,"69360","69360","6733824","6733824","809128","809128","7618560","7618560","9388032","9388032","2204072230912","754008064",,,"6733824","6733824",,"0",,"System.Diagnostics.ProcessThreadCollection","1028","2203772891136","454668288","False",,,,"8847360","8847360",,,,,,"XtaCache","0","","True",,
